uniqueID,drugName,condition,review,rating,date,usefulCount
96241,Sertraline,Depression,"""I was on Zoloft for two years. I started taking it after I had a panic attack due to extreme stress. It worked well for me. I tried Lexapro for a few days maybe 9 to be exact and I couldn&#039;t function. I couldn&#039;t lift my head or have the strength to care for my son who was a baby at the time. Zoloft was amazing. I stayed on 50mg and felt normal again. But with that said, I did gain 30 pounds. The medicine makes you feel so relaxed as before I was a calorie counter and obsessed with what I ate. I didn&#039;t mind much because I was better, that&#039;s what mattered. I came off of it and decided to get back on 5 months after stopping. I can say the second time around of being on it doesn&#039;t work for me. Like others, I must have become immune to it.""",9,21-Mar-12,16
225969,Bupropion,Depression,"""I&#039;ve been taking Wellbutrin for about 1 month.  I really want this medication to work but I&#039;m having all side effects.  Started with a bad taste in my mouth and went to headache and really dizzy and nauseous. ( I will go off if this doesn&#039;t go away).  Today I&#039;m having some chest pain but it feels a little worse than the anxiety chest pain I was having so I&#039;m not sure what to think of that.  I have been on Prozac and then Celexa for 10 years and I wanted to try this for the less sexual side affects.  That has worked and I feel more sensitive to the things that should make you cry.  I really want this to work but the side effects are hard.  I&#039;ll stick with it and hope they go away soon.""",4,23-Nov-09,45
225391,Bupropion,Depression,"""Started this med on June 2nd 2015  with 75mg no difference a month later, I am up to 150mg no difference scrappy mood no desire to do anything.  I drag my self out of bed every morning I am now on 300mg a month later hopefully some miracle would happen I am going to give another month with the 300mg dose, if there is no change, I am trying some thing else. I am so sick of this drugs that take weeks to work and then no result so you have to try something else.  I&#039;ll  keep you posted.  By the he way today July 26  is my 3rd day on 300mg. Wish me luck""",1,26-Jul-15,16
96392,Sertraline,Depression,"""After six months of taking it, it didn&#039;t do a thing. """,1,23-Nov-09,34
63854,Sertraline,Depression,"""I&#039;ve been taking Setraline for about two weeks for Social anxiety and depression. . I used to take Paroxetine for 3 years and had to switch to Sertraline. Since I&#039;m taking Sertraline I&#039;ve noticed that I am grumpy and have a very short temper. Any little thing can blow my lid and I honestly hate myself at the moment. I&#039;m so easily irritated that it really annoys me. Yes, I&#039;m getting mad at myself for getting mad at anything. I experience no sexual side effects which is good because Paroxetine kind of muted me down there. It doesn&#039;t help much with my depression or social anxiety at the moment. I&#039;ll give it a month and maybe increase the dosage.""",6,31-Aug-17,7
64318,Sertraline,Depression,"""I&#039;m on day 3 of zoloft I think I&#039;m going to stop I feel angry more depressed no motivation to do anything, feel like I can&#039;t handle my kids. Super dizzy and over it like 10x more suicidal then I&#039;ve ever been. Also kind of feel numb and like I can&#039;t think properly. 
Not a good feeling and I don&#039;t think its worth waiting it out...""",2,18-Sep-16,21
64010,Sertraline,Depression,"""I started taking Sertraline I&#039;d say a year ago. It seem to mellow out the depression and anxiety I was having. My doctor said we&#039;d try it out for 6 months then ween off of it. Once I got off of it, my depression and anxiety came back. So I started back up. It really helps keep me motivated during the day. I&#039;m currently taking 50mg a day. If I forget to take it, it&#039;s night and day!

I do feel like it wears off around 2:00 PM. I have to wait to talk to my doctor about taking a second dose in the afternoon. My only concern taking a dose in the afternoon will cause insomnia. Also, it&#039;s really killed my sex drive. I feel like I have to really force myself to want to have sex now. Has anyone else dealt with this problem, and how have you fixed it""",9,11-May-17,12
64156,Sertraline,Depression,"""I passed out from taking one sertraline 50Mg.  I had waves of all my nerves being on fire and extreme nausea.  It raised my blood pressure to over 200 and my blood sugar to over 200.  I realize that I&#039;m probably the exception, but in rare cases, one of the side effects listed is &quot;loss of consciousness&quot;.  Well, that was true for me.  If I could give this medicine a negative score I would. 
I would rather be depressed than suffer what I went through with this stuff.  It was a nightmare!""",1,18-Jan-17,5
96445,Sertraline,Depression,"""I was very depressed during and after my pregnancy. Finally I found a good doctor and she prescribed Zoloft. I felt the difference from the beginning. I had some side effects but nothing major, however the only complaint I have is the weight gain. I take 25mg daily, a very low dose but I am getting very heavy. I&#039;ve been taking Zoloft for almost 2 years and feel okay but not cured.""",8,1-Jun-09,18
225372,Bupropion,Depression,"""I&#039;ve been struggling with depression and anxiety/panic attacks since I was a kid. I&#039;m now 36. I tried every antidepressant they threw at me from Celexa to Zoloft. None of them worked and came with side effects I couldn&#039;t handle. Weight gain and loss of sexual function. When my psychiatrist suggested Wellbutrin I was afraid of more side effects, but I was desperate. I also take Valium and Klonopin for my anxiety so I&#039;m not sure if those might mask any increased anxiety, but I have to say, I noticed a difference the first day. I take 200mg SR in the morning and I&#039;ve got more energy and almost no interest in smoking, which is a bonus. It&#039;s only been a week but I feel an improvement every day. I think I finally found the right one.""",10,7-Jan-15,172
64481,Sertraline,Depression,"""I was abusing alcohol for 5 years or so and was spiralling out of control. I went to the doctors on a couple of occasions and at first was offered only counselling. When I finally started taking sertraline about 7 months ago it changed my life. The first week in particular I struggled with the initial side effects such as insomnia and a strong &#039;spaced out&#039; feeling. The day I began taking sertraline was the day I stopped drinking alcohol and am now eating well. I have now been alcohol free for 7 months, my diet has never been so good and neither has my level of fitness. I&#039;m not saying that sertraline is the answer to all problems but for me it lifted a depression that I never knew I had and made we want to take care of myself again.""",10,17-Jul-16,39
225733,Bupropion,Depression,"""I have been taking Wellbutrin for 6 months. It has changed my life. I have suffered with depression my whole life (I am 41) and only finally got help after being admitted to a psychiatric facility. The first two weeks on Wellbutrin were horrible. I had severe anxiety and gastrointestinal issues. I ate broth and crackers for a week! But every single side effect was gone in about 3 weeks. I sure know it doesnt work for everyone, but it certainly has for me. I know it can be scarey to try new medication, but give it a go; it might be the one for you.""",10,5-Apr-12,59
